B,G,R
0,12,106
1,12,106
1,13,106
1,12,106
1,12,106
1,12,106
0,12,106
1,12,106
1,12,106
1,12,106
1,12,106
2,12,106
1,12,106
0,12,106
0,12,106
0,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,13,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,107
2,12,108
2,13,109
2,12,108
2,12,108
1,12,106
1,12,106
2,13,106
2,13,105
2,13,105
1,13,105
1,12,105
1,12,105
1,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,13,105
2,12,105
2,13,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,106
2,12,107
2,12,108
2,12,108
2,12,108
2,12,108
2,11,108
2,12,110
1,12,109
2,12,109
2,12,108
2,12,108
2,12,106
2,12,106
2,12,106
2,12,105
2,13,105
2,13,105
2,13,105
2,12,104
2,12,104
2,12,104
2,12,104
2,12,104
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,13,103
2,12,105
2,13,103
2,12,105
2,12,103
2,12,105
3,12,105
3,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,106
2,12,106
2,12,107
2,11,107
2,11,108
2,11,108
2,11,108
2,11,108
2,11,108
2,11,108
2,12,111
2,12,110
1,12,110
3,12,109
2,12,109
2,12,109
2,12,108
2,12,107
2,12,106
2,12,106
2,12,106
2,12,105
2,12,105
2,13,105
2,13,105
2,13,104
2,13,103
2,13,103
3,12,103
2,12,102
2,12,102
2,12,102
2,12,102
2,12,102
2,12,102
2,12,102
2,12,102
2,12,102
2,12,102
2,12,102
2,12,102
2,13,101
2,12,102
2,13,101
2,12,102
2,12,101
2,12,102
3,12,102
3,12,102
2,12,102
2,12,103
2,12,103
2,12,105
2,12,105
2,12,105
2,12,106
2,12,106
2,11,106
2,11,106
2,11,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,107
2,12,108
1,12,108
2,12,111
2,12,111
2,12,110
2,12,110
2,12,110
3,12,109
3,12,109
3,12,109
2,12,108
2,12,106
2,12,106
2,12,106
2,12,106
2,12,105
2,12,105
2,13,105
2,13,105
2,13,103
3,13,103
3,12,102
3,12,102
3,12,102
2,12,102
2,12,101
2,12,101
2,12,101
2,12,101
2,12,101
2,12,101
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,101
2,12,101
2,12,102
2,12,102
2,12,102
2,12,104
2,12,105
2,12,105
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
1,12,108
1,13,108
1,13,109
2,14,109
1,12,110
1,12,110
1,12,110
1,12,110
2,12,110
2,12,110
2,12,109
2,12,109
3,12,109
3,12,109
3,12,107
2,12,106
2,12,106
2,12,106
2,12,105
2,12,105
3,12,105
2,13,105
2,13,103
3,13,103
3,13,102
3,13,102
3,13,102
3,12,102
3,12,101
3,12,101
2,12,100
2,12,100
2,11,100
2,11,100
2,11,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,98
2,12,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,99
2,12,100
2,12,101
2,12,101
2,12,101
2,12,102
2,12,103
2,12,105
3,12,105
3,12,106
3,12,106
4,12,106
3,12,106
3,12,106
3,12,106
2,12,105
2,12,106
1,12,106
1,12,108
1,13,109
2,13,109
3,13,109
3,13,109
3,12,108
1,12,110
0,12,109
0,12,109
0,12,109
1,12,109
1,12,109
1,12,109
2,12,109
2,12,109
2,12,108
2,12,107
2,13,107
2,12,106
2,13,106
2,13,105
2,12,105
2,12,105
3,12,105
3,12,103
3,12,103
3,12,102
3,13,102
3,13,102
3,13,102
3,13,102
3,13,101
3,12,101
3,12,101
2,12,100
2,12,100
2,11,100
2,11,100
2,11,99
2,11,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,97
2,11,97
2,11,96
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,96
2,11,97
2,12,98
2,12,98
2,12,100
2,12,101
2,12,101
2,12,101
2,12,102
3,12,105
3,12,106
4,12,106
4,13,106
4,12,106
4,12,106
3,12,105
3,12,105
2,12,105
2,12,105
3,12,106
3,12,108
3,13,108
3,13,108
3,12,106
3,12,106
2,12,106
2,12,106
1,12,110
1,12,109
1,12,109
1,12,109
1,12,108
0,12,108
0,12,106
1,12,108
1,12,108
2,12,108
2,13,107
2,13,107
2,13,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,103
2,13,103
2,12,103
3,12,103
3,12,102
3,12,101
3,12,102
3,12,102
3,13,102
3,13,102
3,13,102
3,13,101
3,13,101
3,12,101
3,12,100
3,12,100
3,12,100
2,12,99
2,12,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,96
2,11,96
3,11,96
3,11,96
2,11,95
2,11,95
2,11,94
2,11,94
2,11,94
2,11,94
2,11,95
2,11,97
2,11,97
1,11,98
2,11,99
2,12,100
2,12,101
3,12,101
3,12,104
5,13,106
5,15,107
6,15,107
4,13,106
4,12,105
4,12,104
3,12,104
2,12,104
2,12,104
3,12,104
3,12,105
3,12,104
3,12,104
3,12,104
2,12,104
2,12,104
2,12,104
2,12,104
3,12,104
3,12,105
1,12,110
2,11,109
2,11,109
2,12,108
2,12,108
2,12,106
1,12,106
0,12,106
0,12,106
1,12,106
2,13,106
2,13,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,103
2,13,103
2,13,103
2,12,103
2,12,102
2,12,102
2,12,101
3,12,102
3,13,102
3,13,102
3,13,102
3,13,102
3,13,102
3,13,102
3,12,101
3,12,101
3,12,101
3,12,101
3,12,100
3,12,99
2,12,99
2,12,99
2,12,98
2,12,98
3,12,96
3,12,96
3,12,96
3,11,96
3,11,95
3,11,94
3,11,94
3,11,94
3,11,94
2,11,94
2,11,95
2,11,96
1,11,97
1,11,97
1,11,98
2,11,99
2,11,100
2,12,101
3,13,102
7,16,107
8,17,108
8,17,108
7,15,107
4,13,105
4,12,104
3,12,103
2,11,103
2,11,102
3,12,103
2,12,102
3,12,102
3,12,102
2,12,102
2,12,101
2,12,102
2,12,102
3,12,103
3,12,104
2,12,104
2,12,104
2,12,104
2,12,110
2,12,109
2,12,108
2,11,108
2,11,108
2,12,108
2,12,106
2,12,106
2,12,106
2,12,105
2,12,105
2,12,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,103
2,13,103
2,13,103
2,13,103
2,12,102
2,12,102
2,12,101
3,12,102
3,13,102
3,13,102
3,13,103
3,13,103
3,13,103
3,13,102
3,13,102
3,13,102
3,13,102
3,12,102
3,12,101
3,12,101
3,12,100
3,12,99
3,12,98
3,12,98
3,12,96
3,12,96
3,12,96
3,12,96
3,11,95
3,11,94
3,11,94
3,11,94
3,11,94
2,11,94
2,11,95
2,11,97
1,11,97
1,11,97
1,11,98
2,11,99
2,11,100
2,12,100
3,13,101
6,16,106
8,17,107
9,18,108
9,18,108
6,15,105
5,13,104
4,12,103
4,12,102
3,12,102
3,12,102
2,12,101
2,12,101
2,12,100
2,12,100
2,12,100
3,12,101
3,12,101
3,12,102
3,12,102
2,12,103
2,12,103
2,12,104
2,12,104
2,12,104
2,13,111
2,13,109
2,12,108
2,12,108
2,12,107
2,12,106
2,12,106
2,12,106
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,103
2,13,103
2,13,103
2,13,103
2,12,102
3,13,102
3,13,103
3,13,103
3,13,103
3,13,103
3,13,103
3,13,103
3,13,103
3,13,103
3,13,103
3,13,103
4,13,103
4,13,103
4,13,103
4,12,101
4,12,101
