L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
31.466690008594075,154.62081038927968,145.86344972467137,5.675166797411676,3.4113874175755075,3.6370289182086064,33.0,156.0,147.0,33.0,155.0,147.0
