L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
46.50539516822103,162.89782601776108,154.72890473310628,6.060374810342323,3.2419417911870396,3.4755323672678515,47.0,163.0,155.0,52.0,165.0,157.0
