L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
41.149409555336284,160.17258172327084,151.7240029283509,5.493614691555401,3.0268000255998952,3.2225601598254134,42.0,161.0,152.0,38.0,160.0,151.0
